tweet_id	tweet_text	user_id	keyword	emotion_A1	Irony_A1	Implicit-Explicit_A1	Subjectivity_A1	Tweet Sentiment_A1	emotion_A2	Irony_A2	Implicit-Explicit_A2	Subjectivity_A2	Tweet Sentiment_A2	emotion_A3	Irony_A3	Implicit-Explicit_A3	Subjectivity_A3	Tweet Sentiment_A3
762754601288212480	RT @OctavioDelano: I'm in the mood to watch #SuicideSquad messy ass again lol	588412546	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762755411489411072	RT @52000Marina: i was seeing #SuicideSquad cinema and... I'M FALLING IN LOVE WITH JARED BY JOKER OMG&#x1f0cf; https://t.co/AYoRysHw84	761675995959074816	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762755509573136384	RT @TheAverageGrunt: Going to see #SuicideSquad with @TheWeirdOtaku :D	39024168	suicidesquad	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762758753162788864	RT @slcmof: Jared Leto watching #SuicideSquad for the 1st time https://t.co/RCwSjzy2lZ	3905236900	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	disgust	Ironic	Implicit	Subjective	Negative
762758894846259200	RT @The8Fairy: Watched #SuicideSquad Harley Quinn is beautiful and The joker is adorable!  I ship it	2236198394	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762759576655568896	RT @harpreetmoore: So I've finally seen #SuicideSquad and I'm lowkey disappointed. The story could have been so much better &#x1f629;	2793168012	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	sadness	Not Ironic	Explicit	Subjective	Negative	sadness	Not Ironic	Explicit	Subjective	Negative
762760242165911554	RT @_Vicctoorr_: I wonder if #SuicideSquad wouldve been any better if David Ayer was given more time to write the script of the film	708003645518958592	suicidesquad	anger	Ironic	Explicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	sadness	Not Ironic	Implicit	Subjective	Negative
762760670999744512	RT @KyleNorty: Call me crazy but I really liked it. #SuicideSquad	45000092	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762764499711590400	RT @SuicideSquadWB: You’re in trouble now. #SuicideSquad https://t.co/cUxsjfAKSk	747947692094013440	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762764715722416128	RT @SuicideSquadWB: You know what they say about the crazy ones. #SuicideSquad https://t.co/xQZ9Od9O4O	747947692094013440	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762765120619491335	RT @slcomiccon: Jared Leto Says David Bowie Helped To Inspire His Joker: https://t.co/IW1QhZCJIb #suicidesquad https://t.co/s43n3v0QUJ	1532893256	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762765322025771008	RT @IanMenard: I would have given ANYTHING for the slightest instance of Harley Quinn showing ANY agency against the Joker. #SuicideSquad	2364054248	suicidesquad	anger	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	sadness	Not Ironic	Implicit	Subjective	Negative
762766591880724480	RT @amberlyjade13: Well that was a huge disappointment, how did that film even get released???? #SuicideSquad	18775549	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative
762769346708070401	RT @ajscar70: #ManofSteel2 trending and #SuicideSquad breaking records. I guess the #DCEU is not in trouble. https://t.co/OAuHN12NlM	751486797784449025	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	anticipation	Ironic	Implicit	Subjective	Positive
762769482901225473	RT @Justin_Mulford: Well, I thought #SuicideSquad was a badass movie! @JaredLeto as the joker was a great choice.	901888014	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762769896002453504	RT @KaK006: When you ask an academy award winning actor to be in your movie then you cut all his scenes #bullshit #suicidesquad	616019561	suicidesquad	anger	Not Ironic	Explicit	Subjective	Negative	anger	Not Ironic	Explicit	Subjective	Negative	anger	Ironic	Implicit	Subjective	Negative
762770297812557824	RT @o_kenzua: I dunno why the enchantress was dancing while she was talking oh! Be like her juju been dey totori am #SuicideSquad	166539850	suicidesquad	disgust	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	anger	Not Ironic	Implicit	Subjective	Negative
762770365940572161	RT @CyberpunkDave: @ComicBookNOW Jared Leto's Joker is the type of guy who thinks it looks cool to smoke a vape.#SuicideSquad	3655387995	suicidesquad	disgust	Ironic	Explicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	disgust	Not Ironic	Implicit	Subjective	Negative
762770935405359104	RT @JUDDNATION: I thought #SuicideSquad was great. I don't get why the reviews were so BAD.	1648948124	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Explicit	Subjective	Positive
762772255592083457	RT @UNILADFilm: The bad reviews haven't put people off #SuicideSquad https://t.co/Hy3jY6n8tm	499150884	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762773379698995201	RT @Dazural: Did #SuicideSquad really need the Joker? I mean...#JaredLeto ain't that great of an actor...#imo #sorrynotsorry	48622077	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative
762773720645586946	RT @EarlyBirdCritic: This is a little ridiculous but I agree that the advertising for #SuicideSquad is misleading. https://t.co/mYIqq7JavM	252362218	suicidesquad	anger	Not Ironic	Explicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	anger	Not Ironic	Implicit	Subjective	Negative
762774792558645248	RT @wgtc_site: Worst Heroes Ever: Ranking The #SuicideSquad Characters - https://t.co/yFhNBAcRZd #Skwad https://t.co/b0XOwNDQID	3040735052	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762777420374028288	RT @Internet_Frnd: Going to see  #SuicideSquad later. Here have a mobile wallpaper. https://t.co/H2BFmrLBBG	4312566378	suicidesquad	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762779789241483265	RT @PhiPhiOhara: Idk why there were bad reviews of #SuicideSquad, I friggin LOVED it!	2269688212	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Explicit	Subjective	Positive
762780204796407808	RT @THESFPL: #Kehlani drops her visual for #Gangsta off the #SuicideSquad soundtrack. https://t.co/gNKjCSXoG9 https://t.co/J3iPnnX4aD	2680555550	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762780625594097668	RT @ZMyersOfficial: Preface - I don't read reviews. Or Hoopla But man ... What a bummer. #SuicideSquad	895681783	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative
762781404824338432	RT @boy_from_school: The screenwriter of Suicide Squad be like... #suicidesquad https://t.co/qCPaff9GId	78316103	suicidesquad	disgust	Ironic	Implicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762781602678091776	RT @CrownOfCareless: —— “ We're the bad guys, it's what we do. ”{ #SuicideSquad #GameOfThrones } https://t.co/CHDrKAk8ck	729865940888748032	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762781638149320704	RT @Ines_Lights: I love Harley Quinn, she's so crazy ! #SuicideSquad	3307478159	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762782797111013376	RT @TQ5_MasterChef_: Jared Letos joker can't even hold a candle to Heath Ledgers smh #SuicideSquad	604034517	suicidesquad	disgust	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	disgust	Not Ironic	Implicit	Subjective	Negative
762783382011019268	RT @BarryHart7: I WON'T be seeing #SuicideSquad now that Smith shoes his ignorance.  https://t.co/y3tXa91LDM	553610484	suicidesquad	anger	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Implicit	Subjective	Neutral	disgust	Not Ironic	Implicit	Subjective	Negative
762783748446261249	RT @Abigail_Fin: What fun. Wanted to see #SuicideSquad tomorrow but will be working instead. So sad.  https://t.co/CQ7TQY8rOi	195893171	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	sadness	Not Ironic	Explicit	Subjective	Negative	joy	Not Ironic	Explicit	Subjective	Positive
762785322191101952	RT @Variety: Jokers ranked from Jared Leto in #SuicideSquad to Heath Ledger. https://t.co/LxbPmakKqF https://t.co/kmouweGU6K	1891995656	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762789612938862592	RT @rltychckpls: #SuicideSquad Rethink seeing this waste of time movie https://t.co/DnYyqB1aut	4821375853	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Implicit	Subjective	Negative
762790327753150464	RT @LoisLaneDanvers: Freaking loved #SuicideSquad!! Totally called who the true villain was from the beginning though	3837570673	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762790710189912066	RT @QF_Reviews: Worst. Heroes. Ever. My review of #SuicideSquad https://t.co/wvtMsKtNgc SPOILER FREE!	2604897495	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	disgust	Not Ironic	Explicit	Subjective	Negative
762790794570981377	RT @urbaeisonradley: I really need an extended version of suicide squad #SuicideSquad	398826522	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	anticipation	Not Ironic	Implicit	Subjective	Positive
762790892784713728	RT @lauren_maria: Worst thing in it was Cara Delavine  #SuicideSquad	14284689	suicidesquad	anger	Not Ironic	Implicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Implicit	Subjective	Negative
762791787278823425	RT @delesemimi: Did they make the joker incredibly sexy on purpose? &#x1f914; #SuicideSquad	2734511493	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
762791988114644996	RT @darcsg: Margot Robbie in #SuicideSquad &#x1f445;&#x1f445;&#x1f445; think I actually fancy her	842065688	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762793939707494400	RT @LaurynLily: I want to be Harley Quinn, legit fancy the joker #SuicideSquad	1032715098	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	joy	Not Ironic	Implicit	Subjective	Positive
762795704699850753	RT @TVGuide: You might see proto versions of #SuicideSquad characters on #Gotham at some point, like Croc or Harley Quinn #TCA16	4208981232	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762796444147343361	RT @HitScreen: Rumour: A Slew Of Deleted Scenes Descriptions From #SuicideSquad https://t.co/awpK3L2GDk https://t.co/EAsldSDGDa	1655675550	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762803012054036480	RT @negroodammus: I need to see #SuicideSquad again & maybe another time after that	2405037414	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762803166001913857	RT @segoviaamil: Jared fckin' Leto was born to play the Joker. Can't wait to see more of him. #SuicideSquad #deepswoon	776869962	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
762804248052658177	RT @wyn_7: @ntvnyr173 I won't be watching anything else that Will Smith is in, including #SuicideSquad. My money will be spent elsewhere.	2571168301	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Implicit	Subjective	Negative	anger	Not Ironic	Implicit	Subjective	Negative
762804364356366336	RT @BaeleeHatch: "Would you die for me? Yes No no no, that's too easy...would you live for me?" #SuicideSquad fav quote  &#x1f44f;	1474078969	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
762804899474268160	RT @IndieWire: Why did #SuicideSquad lose its way? Four film critics sit down and discuss: https://t.co/WKtuocoHSw https://t.co/l8f7oyTgyc	2511497701	suicidesquad	sadness	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762805853107916800	RT @fuhlix: #SuicideSquad loved the cast, but the storyline was weird and confusing	702797958	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral
762805880861712384	RT @attackonmovies_: #SuicideSquad. Marvellous mayhem, or just a mess? AttackOnMovies reviews. https://t.co/4y8c1AiLyM	42635892	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762807551071105024	RT @katangus: Listening to the @FromSuperheroes podcast about #SuicideSquad and I haven't seen the movie but this is better.	3250613634	suicidesquad	disgust	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762808566642151425	RT @holla4dalila: To all those saying #SuicideSquad is a bad movie because the Joker is barely in it....HE'S NOT A PART OF THE SQUAD	2300137062	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	joy	Not Ironic	Implicit	Subjective	Positive
762808658505895936	RT @EW: #SuicideSquad might be headed to 'Gotham': https://t.co/nrJqQQ6QqC https://t.co/FN2yALqyqJ	2361437195	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762808717033213952	RT @hacisse1: I Just saw #SuicideSquad 6/10 a lotttttttttt of mistakes but some scenes that were fire	3087713140	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral
762810834619764736	RT @myra2geek: #SuicideSquad might be headed to 'Gotham': https://t.co/iW89srDsGn https://t.co/fDg7F7Pe9x	2183332993	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762812092957204480	RT @JvJoeb985: Wow I need the soundtrack to #SuicideSquad ASAP. #SuckerForPain is amazing @wizkhalifa @LilTunechi @Imaginedragons!!!	2491346229	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762812491952893952	RT @rhensalvador: Really don't know where the bad reviews came from. Enjoyed it a lot #SuicideSquad	62499269	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762812688007303168	RT @HausOfSpears: Ok so i just saw #SuicideSquad and oh boy I'm soooooo disappointed omg	214994058	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative
762813196273086464	RT @JimVejvoda: #Gotham to introduce 'proto' Harley Quinn & Killer Croc in Season 3 #SuicideSquad  https://t.co/SV9dJst3P0	759086880562577408	suicidesquad	None	Not Ironic	None	Objective	None	None	Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762815933383643136	RT @TheDustinLively: I really need to go see suicidesquad really bad	2225631696	suicidesquad	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
762816028082577408	RT @VJupdates: her character is so sexy am i right!? #SuicideSquad https://t.co/j3TW2zs03D	3817482314	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762818480768847872	RT @IndieWire: Four film critics try to figure out where #SuicideSquad went wrong https://t.co/YHQ5WilG4y https://t.co/1LQhaNV93V	2329552776	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	None	Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762818939969732608	RT @DylanPaulson_: I think I fell in love with Harley Quinn #SuicideSquad	973094838	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762823157497683968	RT @MaxIsOut_: Rotten tomatoes made another bad review of a movie? NO WAAAAAY *insert intense sarcasm* #SuicideSquad	604064492	suicidesquad	joy	Ironic	Implicit	Subjective	Positive	None	Ironic	Explicit	Subjective	Neutral	joy	Ironic	Implicit	Subjective	Positive
762823218554081280	RT @MyPrideBlog: The Joker: Oh, I'm not gonna kill you... I'm just gonna hurt you really, really bad. #SuicideSquad	2884967721	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762823417544323076	RT @katwilderness: i still haven't seen #SuicideSquad! &#x1f616;&#x1f616; for those of you who've seen it, is it any good? &#x1f914;	914286014	suicidesquad	trust	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	Implicit	Subjective	Neutral	anticipation	Not Ironic	Implicit	Subjective	Positive
762823905618694144	RT @RobMSheehan: #SuicideSquad I'll be getting a refund if at the end they don't all kill themselves... Am I wrong?	75984016	suicidesquad	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762824415549673472	RT @_Mar_SH: #SuicideSquad was actually really good... I don't see what all the bad reviews are about... &#x1f644;	238733634	suicidesquad	surprise	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762824777224421376	RT @FILMBible: Who is going to see #SuicideSquad today then? https://t.co/rRTdskr1KU	2743275401	suicidesquad	trust	Not Ironic	Explicit	Subjective	Neutral	anticipation	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762825236962312192	RT @stephaniebreaa: #SuicideSquad was fuckingggg sick	624512546	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	disgust	Not Ironic	Explicit	Subjective	Negative
762825813674889218	RT @FriendlyJMC: @RETTinol  I won't be going to see #SuicideSquad probably not a conservative friendly movie!	393048573	suicidesquad	disgust	Not Ironic	Explicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	disgust	Not Ironic	Implicit	Subjective	Negative
762826177543188480	RT @MarvelatMovies: Me and Jack just walked out of #SuicideSquad and were shocked by how not awful It was?	1607281993	suicidesquad	surprise	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Implicit	Subjective	Positive	surprise	Not Ironic	Implicit	Subjective	Positive
762826956714840064	RT @hollywordsgroup: We want to know what @raehanbobby thinks of #SuicideSquad's biggest bad guy :) https://t.co/jiGmyi03jU	277511254	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762828503851016192	RT @TheCatherine16: Can I have a relationship like Harley and The Joker ? #SuicideSquad	3082145796	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762829866093907968	RT @SultanSpraggins: I have very high hopes for #SausagePartyMovie . Hope it don't let me down like #SuicideSquad	1301925594	suicidesquad	sadness	Not Ironic	Explicit	Subjective	Negative	None	Not Ironic	None	Objective	None	disgust	Not Ironic	Implicit	Subjective	Negative
762834765984571394	RT @Pagmyst: Yes haha. Captain Boomerang is based off of a real person! #SuicideSquad  https://t.co/LckyJwxoCH	1089599420	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762834952593379328	RT @GeeksOUT: #SuicideSquad is Mostly Dead on Arrival via @DystopianHero https://t.co/czQAdfICUw https://t.co/THb7zpsNQw	43148307	suicidesquad	disgust	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	None	Objective	None	disgust	Not Ironic	Implicit	Subjective	Negative
762835395969101829	RT @jameslikesowls: I am actually glad that Harley and Deadshot didn't have romantic tendencies towards each other in #SuicideSquad	3094816819	suicidesquad	disgust	Not Ironic	Implicit	Subjective	Negative	surprise	Not Ironic	Implicit	Subjective	Positive	surprise	Not Ironic	Implicit	Subjective	Positive
762835525732446209	RT @goodvibeezzonly: Jared Leto made the Joker sexy... #SuicideSquad https://t.co/J7tDgRsiDm	2855980948	suicidesquad	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762836095159513088	RT @AndreaDiGiglio: I don't care what everyone is saying, I loved #suicidesquad	714160906486226944	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762836469677383680	RT @ntrlbttrfly: I don't know what the critics were talking about. #SuicideSquad was awesome.	714160906486226944	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762836635083874304	RT @attackonmovies_: #SuicideSquad. Marvellous mayhem or just a mess? https://t.co/N8TeZN87Ag	604257254	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762837181719195649	RT @becs_mallory: @SuicideSquadWB is DEFINITELY worth your time. The reviews got it wrong. #SuicideSquad	714160906486226944	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762837904842371074	RT @L24fps: I know why this scene was cut, but it still hurts that it didn't make it in. #SuicideSquad #JaredLeto https://t.co/wTQDlY8gRZ	32467672	suicidesquad	sadness	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Implicit	Subjective	Neutral	sadness	Not Ironic	Implicit	Subjective	Negative
762839317651660800	RT @sunsbookgamesx: Cara was the wrong person for that role #SuicideSquad	741214085056987136	suicidesquad	disgust	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	anger	Not Ironic	Implicit	Subjective	Negative
762840006251589635	RT @JokerASmoker: Alright I'm #offline to see #SuicideSquad . I'll let you know how it is. https://t.co/RcWuVLtDOL	737738740215341057	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	anticipation	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762842532199792641	RT @msmarypryor: #SuicideSquad was more disappointing than a no good damn daddy forgetting to pick you up to take you to the park	15009761	suicidesquad	disgust	Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Implicit	Subjective	Negative
762843138998145027	RT @SSquadUpdates: Behind the Scenes of #SuicideSquad Margot with her stunt double (via IG ingridkleinig) https://t.co/Jpz0pJuN0E	704855621032550401	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
762848006508978176	RT @Averil7: It's a movie about villains ffs. Why is it rated PG. They could have had so much more insanity and pure chaos #SuicideSquad	109107641	suicidesquad	sadness	Not Ironic	Implicit	Subjective	Negative	sadness	Not Ironic	Explicit	Subjective	Negative	sadness	Not Ironic	Implicit	Subjective	Negative
762849711875252224	RT @hihillaryhelloo: #SuicideSquad was AWESOME I'm sorry for those who disagree. &#x1f618;&#x1f480;	2415072824	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762850699642228736	RT @timothymoran: Haven't seen #SuicideSquad yet, but I want to like it SO much. What do you think??	166033145	suicidesquad	trust	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	anticipation	Not Ironic	Implicit	Subjective	Positive
762852750002532352	RT @bigdoubie56: Love or hate the movie (I loved it) Suicide Squad has a sick soundtrack! #SuicideSquad	396071055	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762853934809493504	RT @Imasithlord: I loved Suicide Squad! I highly recommend watching it. #SuicideSquad	3232219051	suicidesquad	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762854251647295489	RT @TheAdamosphere: Hard at work on a #SuicideSquad  review with spoilers. Lots of good, lots of bad, lots of "huh"?	2829903993	suicidesquad	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762855785755848704	RT @trinamichaels: Us crazy girls have to stick together.. #SuicideSquad #wildcard https://t.co/ZGBEjJ0JEV	2229646347	suicidesquad	None	Not Ironic	None	Objective	None	None	Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
762855892341690372	RT @_ChandlerRoss_: #SuicideSquad was better than I ever imagined it being &#x1f60d;&#x1f62d;	2418063201	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	surprise	Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
762861516160839681	RT @DwyerDeagan: Great day at the movies with my bro!! Suicide squad was bad ass #SuicideSquad @brayden_coble https://t.co/adoLHAN9LC	716494509429788672	suicidesquad	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
762865502125301762	RT @kcpuddin: Me: Trying to find Margot and Jared in #SuicideSquad photos. https://t.co/DagtAlzjFv	2760999713	suicidesquad	None	Not Ironic	None	Objective	None	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
